name,value
dot_x,1287
dot_y,144
canvas_width,1672
canvas_height,738
window_width,1688
window_height,858
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-10T16:49:22.054Z
group_id,capture-1752166161694
