name,value
dot_x,1377
dot_y,44
canvas_width,1601
canvas_height,738
window_width,1617
window_height,858
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-10T07:06:46.988Z
group_id,capture-1752131206560
