name,value
dot_x,1041
dot_y,224
canvas_width,1601
canvas_height,738
window_width,1617
window_height,858
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-10T06:06:48.812Z
group_id,capture-1752127608439
