name,value
dot_x,394
dot_y,299
canvas_width,1589
canvas_height,724
window_width,1605
window_height,831
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-13T11:04:22.572Z
group_id,capture-1752404662176
