name,value
dot_x,1088
dot_y,396
canvas_width,1589
canvas_height,724
window_width,1605
window_height,744
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-11T08:38:04.725Z
group_id,capture-1752223084366
