name,value
dot_x,627
dot_y,910
canvas_width,1629
canvas_height,935
window_width,1629
window_height,935
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-05-24T10:03:23.210Z
group_id,capture-1748081003171
