name,value
dot_x,378
dot_y,550
canvas_width,1272
canvas_height,738
window_width,1617
window_height,858
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-10T06:06:40.417Z
group_id,capture-1752127600050
