name,value
dot_x,677
dot_y,644
canvas_width,1601
canvas_height,738
window_width,1617
window_height,858
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-07-10T07:06:31.185Z
group_id,capture-1752131188942
