name,value
dot_x,423
dot_y,529
canvas_width,1536
canvas_height,855
window_width,1552
window_height,975
webcam_resolution_width,1920
webcam_resolution_height,1080
timestamp,2025-04-28T03:44:25.563Z
group_id,capture-1745811862476
