name,value
dot_x,566
dot_y,813
canvas_width,1552
canvas_height,947
window_width,1552
window_height,947
webcam_resolution_width,1920
webcam_resolution_height,1080
timestamp,2025-04-29T07:38:55.917Z
group_id,capture-1745912332119
