name,value
dot_x,494
dot_y,545
canvas_width,1580
canvas_height,938
window_width,1580
window_height,938
webcam_resolution_width,1920
webcam_resolution_height,1080
timestamp,2025-04-21T09:20:23.211Z
group_id,capture-1745227220307
