name,value
dot_x,1005
dot_y,860
canvas_width,1677
canvas_height,933
window_width,1677
window_height,933
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-09-15T04:20:26.807Z
group_id,capture-1757910026807-1757910026807
capture_method,html2canvas
