name,value
dot_x,704
dot_y,226
canvas_width,1677
canvas_height,933
window_width,1677
window_height,933
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-09-15T04:30:24.309Z
group_id,capture-1757910624309-1757910624309
capture_method,html2canvas
