name,value
dot_x,1555
dot_y,385
canvas_width,1677
canvas_height,933
window_width,1677
window_height,933
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-09-15T04:34:42.308Z
group_id,capture-1757910882308-1757910882308
capture_method,html2canvas
