name,value
dot_x,1416
dot_y,196
canvas_width,1677
canvas_height,933
window_width,1677
window_height,933
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-09-15T04:38:32.434Z
group_id,capture-1757911112434-1757911112434
capture_method,html2canvas
