name,value
dot_x,1222
dot_y,295
canvas_width,1677
canvas_height,933
window_width,1677
window_height,933
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-09-15T03:24:13.064Z
group_id,capture-1757906653064-1757906653064
capture_method,html2canvas
