name,value
user_id,f084cf66-3b92-427d-8071-28f74288719c
dot_x,890
dot_y,568
canvas_width,1765
canvas_height,878
window_width,1765
window_height,878
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-08-20T16:28:05.085Z
group_id,capture-1755707285048-f084cf66-3b92-427d-8071-28f74288719c
