name,value
user_id,f084cf66-3b92-427d-8071-28f74288719c
dot_x,933
dot_y,490
canvas_width,1411
canvas_height,838
window_width,1411
window_height,838
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-08-28T08:08:05.351Z
group_id,capture-1756368485311-f084cf66-3b92-427d-8071-28f74288719c
