name,value
user_id,f084cf66-3b92-427d-8071-28f74288719c
dot_x,617
dot_y,169
canvas_width,1898
canvas_height,965
window_width,1898
window_height,965
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-08-20T08:35:24.983Z
group_id,capture-1755678924953-f084cf66-3b92-427d-8071-28f74288719c
