name,value
user_id,f084cf66-3b92-427d-8071-28f74288719c
dot_x,134
dot_y,442
canvas_width,1677
canvas_height,933
window_width,1677
window_height,933
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-09-09T17:54:32.611Z
group_id,capture-1757440472562-f084cf66-3b92-427d-8071-28f74288719c
