name,value
user_id,f084cf66-3b92-427d-8071-28f74288719c
dot_x,1066
dot_y,43
canvas_width,1677
canvas_height,933
window_width,1677
window_height,933
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-09-09T17:36:40.892Z
group_id,capture-1757439400857-f084cf66-3b92-427d-8071-28f74288719c
