name,value
user_id,f084cf66-3b92-427d-8071-28f74288719c
dot_x,533
dot_y,830
canvas_width,1451
canvas_height,925
window_width,1451
window_height,925
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-08-28T13:31:07.067Z
group_id,capture-1756387867029-f084cf66-3b92-427d-8071-28f74288719c
