name,value
user_id,f084cf66-3b92-427d-8071-28f74288719c
dot_x,925
dot_y,556
canvas_width,1451
canvas_height,925
window_width,1451
window_height,925
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-08-28T07:18:57.651Z
group_id,capture-1756365537618-f084cf66-3b92-427d-8071-28f74288719c
