name,value
dot_x,1232
dot_y,266
canvas_width,1552
canvas_height,947
window_width,1552
window_height,947
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-05-02T03:58:26.426Z
group_id,capture-1746158306031
