name,value
dot_x,190
dot_y,112
canvas_width,1587
canvas_height,933
window_width,1587
window_height,933
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-09-11T16:43:58.116Z
group_id,capture-1757609038116-1757609038116
capture_method,html2canvas
