name,value
dot_x,985
dot_y,452
canvas_width,1688
canvas_height,846
window_width,1688
window_height,846
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-09-17T10:23:04.689Z
group_id,capture-1758104584689-1758104584689
