name,value
dot_x,344
dot_y,187
canvas_width,1589
canvas_height,724
window_width,1605
window_height,768
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-11T09:21:19.210Z
group_id,capture-1752225678825
