name,value
dot_x,467
dot_y,48
canvas_width,1589
canvas_height,768
window_width,1605
window_height,768
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-11T09:23:14.804Z
group_id,capture-1752225794760
