name,value
dot_x,1471
dot_y,242
canvas_width,1714
canvas_height,935
window_width,1714
window_height,935
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-05-02T04:08:40.611Z
group_id,capture-1746158920492
