name,value
dot_x,1421
dot_y,601
canvas_width,1589
canvas_height,724
window_width,1605
window_height,744
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-11T08:41:53.105Z
group_id,capture-1752223312746
