name,value
dot_x,509
dot_y,415
canvas_width,1589
canvas_height,724
window_width,1605
window_height,768
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-11T09:29:20.421Z
group_id,capture-1752226160026
