name,value
dot_x,85
dot_y,556
canvas_width,1485
canvas_height,1648
window_width,1501
window_height,824
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-05-24T11:27:40.968Z
group_id,capture-1748086056215
