name,value
dot_x,301
dot_y,162
canvas_width,1501
canvas_height,824
window_width,1501
window_height,824
webcam_resolution_width,640
webcam_resolution_height,480
timestamp,2025-05-24T10:58:03.080Z
group_id,capture-1748084281046
