name,value
dot_x,276
dot_y,427
canvas_width,1589
canvas_height,768
window_width,1605
window_height,768
webcam_resolution_width,1280
webcam_resolution_height,720
timestamp,2025-07-11T08:45:02.292Z
group_id,capture-1752223502246
